estimator,experiment,metric_name,metric_value,quantizer.step,replication,status,units
exact_cdf_difference,quantizer_phase,mutual_information,0.1578098993297024,0.5,0,complete,bits_per_symbol
exact_cdf_difference,quantizer_phase,capacity_bits_per_symbol,0.15780989932970238,0.5,0,complete,bits_per_symbol
exact_cdf_difference,quantizer_phase,capacity_residual,5.551115123125783e-17,0.5,0,complete,bits_per_symbol
exact_cdf_difference,quantizer_phase,matrix_row_sum_error,0.0,0.5,0,complete,bits_per_symbol
