experiment_name,experiment_kind,job_id,sweep_index,replication,metric_name,metric_value,units,estimator,status,warning_code,confidence_interval_lower,confidence_interval_upper,sample_size,roc_table,hypothesis_pair,active_distribution_source,active_input_probabilities,active_output_hash,trial_batch_size,total_trials,root_seed,target_false_positive_rate
finite_detection_reduced_reproducibility_a,finite_sample_detection,f4e4c08ddb40,1,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,10,tables/roc_n_10_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,0.05
finite_detection_reduced_reproducibility_a,finite_sample_detection,79beef2ff575,1,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,10,tables/roc_n_10_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,0.1
finite_detection_reduced_reproducibility_a,finite_sample_detection,94fde32337b2,2,0,auc,0.9968119999999999,dimensionless,likelihood_ratio,complete,,0.9947847999999999,0.9981025,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,7baa62ea0d0f,2,0,jensen_shannon_divergence_bits,0.09983973923761169,bits,exact,complete,,,,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,76af59aaae75,2,0,minimum_equal_prior_error,0.02800000000000001,probability,likelihood_ratio,complete,,0.01895000000000001,0.037000000000000005,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,7baa62ea0d0f,2,0,theoretical_per_observation_kl_bits,0.46099079634054124,bits,exact,complete,,,,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,7baa62ea0d0f,2,0,theoretical_total_kl_bits,11.52476990851353,bits,exact,complete,,,,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,7baa62ea0d0f,2,0,total_variation_distance,0.3063399380384211,probability,exact,complete,,,,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,16178cbdbfa2,2,0,tpr_at_fpr,0.918,probability,likelihood_ratio,complete,,0.8458,0.9601,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,0.01
finite_detection_reduced_reproducibility_a,finite_sample_detection,2b1991de8c5d,2,0,tpr_at_fpr,0.984,probability,likelihood_ratio,complete,,0.97,0.994,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,0.05
finite_detection_reduced_reproducibility_a,finite_sample_detection,881f9d14b9c1,2,0,tpr_at_fpr,0.996,probability,likelihood_ratio,complete,,0.99,1.0,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,0.1
finite_detection_reduced_reproducibility_a,finite_sample_detection,1b3854bae940,3,0,auc,0.5,dimensionless,likelihood_ratio,complete,,0.5,0.5,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,006affc578e5,3,0,jensen_shannon_divergence_bits,0.0,bits,exact,complete,,,,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,1b3854bae940,3,0,minimum_equal_prior_error,0.5,probability,likelihood_ratio,complete,,0.5,0.5,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,006affc578e5,3,0,theoretical_per_observation_kl_bits,0.0,bits,exact,complete,,,,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,006affc578e5,3,0,theoretical_total_kl_bits,0.0,bits,exact,complete,,,,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,006affc578e5,3,0,total_variation_distance,0.0,probability,exact,complete,,,,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,908ad4a935a6,3,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,0.01
finite_detection_reduced_reproducibility_a,finite_sample_detection,ede7e379eb9c,3,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,0.05
finite_detection_reduced_reproducibility_a,finite_sample_detection,a156bb6e16c0,3,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,0.1
finite_detection_reduced_reproducibility_a,finite_sample_detection,5a2ec79a34a8,4,0,auc,0.999972,dimensionless,likelihood_ratio,complete,,0.9998838000000001,1.0,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,aad001c3d001,4,0,jensen_shannon_divergence_bits,0.09983973923761169,bits,exact,complete,,,,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,01a859db21be,4,0,minimum_equal_prior_error,0.002000000000000001,probability,likelihood_ratio,complete,,0.0,0.005000000000000003,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,aad001c3d001,4,0,theoretical_per_observation_kl_bits,0.46099079634054124,bits,exact,complete,,,,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,aad001c3d001,4,0,theoretical_total_kl_bits,23.04953981702706,bits,exact,complete,,,,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,aad001c3d001,4,0,total_variation_distance,0.3063399380384211,probability,exact,complete,,,,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,ef9f46310110,4,0,tpr_at_fpr,1.0,probability,likelihood_ratio,complete,,0.996,1.0,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,0.01
finite_detection_reduced_reproducibility_a,finite_sample_detection,5d5e8db1dccb,4,0,tpr_at_fpr,1.0,probability,likelihood_ratio,complete,,1.0,1.0,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,0.05
finite_detection_reduced_reproducibility_a,finite_sample_detection,cbffb91d2390,4,0,tpr_at_fpr,1.0,probability,likelihood_ratio,complete,,1.0,1.0,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,500,20260728,0.1
finite_detection_reduced_reproducibility_a,finite_sample_detection,8ce4e73bd2b1,5,0,auc,0.5,dimensionless,likelihood_ratio,complete,,0.5,0.5,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,920bf0156596,5,0,jensen_shannon_divergence_bits,0.0,bits,exact,complete,,,,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,8ce4e73bd2b1,5,0,minimum_equal_prior_error,0.5,probability,likelihood_ratio,complete,,0.5,0.5,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,920bf0156596,5,0,theoretical_per_observation_kl_bits,0.0,bits,exact,complete,,,,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,920bf0156596,5,0,theoretical_total_kl_bits,0.0,bits,exact,complete,,,,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,920bf0156596,5,0,total_variation_distance,0.0,probability,exact,complete,,,,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,
finite_detection_reduced_reproducibility_a,finite_sample_detection,ae7348bf5d61,5,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,0.01
finite_detection_reduced_reproducibility_a,finite_sample_detection,c0abcf8cdc81,5,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,0.05
finite_detection_reduced_reproducibility_a,finite_sample_detection,af035ed86deb,5,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,500,20260728,0.1
