experiment_name,experiment_kind,job_id,sweep_index,replication,metric_name,metric_value,units,estimator,status,warning_code,confidence_interval_lower,confidence_interval_upper,sample_size,roc_table,hypothesis_pair,active_distribution_source,active_input_probabilities,active_output_hash,trial_batch_size,total_trials,root_seed,target_false_positive_rate
finite_sample_detection,finite_sample_detection,23f9105853a9,1,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,10,tables/roc_n_10_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,0.1
finite_sample_detection,finite_sample_detection,79f5534c5aaa,2,0,auc,0.9963389,dimensionless,likelihood_ratio,complete,,0.9955671469999999,0.9969331770000001,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,50c51d0bac02,2,0,jensen_shannon_divergence_bits,0.09983973923761169,bits,exact,complete,,,,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,6024d80220fe,2,0,minimum_equal_prior_error,0.028599999999999983,probability,likelihood_ratio,complete,,0.02514749999999998,0.031099999999999992,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,50c51d0bac02,2,0,theoretical_per_observation_kl_bits,0.46099079634054124,bits,exact,complete,,,,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,50c51d0bac02,2,0,theoretical_total_kl_bits,11.52476990851353,bits,exact,complete,,,,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,50c51d0bac02,2,0,total_variation_distance,0.3063399380384211,probability,exact,complete,,,,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,d94836e4c969,2,0,tpr_at_fpr,0.9398,probability,likelihood_ratio,complete,,0.926295,0.95164,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,0.01
finite_sample_detection,finite_sample_detection,98e182871748,2,0,tpr_at_fpr,0.9828,probability,likelihood_ratio,complete,,0.978695,0.986105,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,0.05
finite_sample_detection,finite_sample_detection,18cef87ff856,2,0,tpr_at_fpr,0.9924,probability,likelihood_ratio,complete,,0.98978,0.994505,25,tables/roc_n_25_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,0.1
