false_positive_rate,true_positive_rate,hypothesis_pair
0.0038,0.411,active_vs_baseline
0.0038,0.4112,active_vs_baseline
0.0038,0.4114,active_vs_baseline
0.004,0.4114,active_vs_baseline
0.004,0.4118,active_vs_baseline
0.004,0.4122,active_vs_baseline
0.004,0.4124,active_vs_baseline
0.004,0.4126,active_vs_baseline
0.004,0.4128,active_vs_baseline
0.004,0.413,active_vs_baseline
0.004,0.4132,active_vs_baseline
0.004,0.4134,active_vs_baseline
0.004,0.4136,active_vs_baseline
0.004,0.4138,active_vs_baseline
0.004,0.414,active_vs_baseline
0.004,0.4142,active_vs_baseline
0.004,0.4144,active_vs_baseline
0.004,0.4146,active_vs_baseline
0.004,0.4148,active_vs_baseline
0.004,0.415,active_vs_baseline
0.004,0.4152,active_vs_baseline
0.004,0.4154,active_vs_baseline
0.004,0.4156,active_vs_baseline
0.004,0.4158,active_vs_baseline
0.004,0.416,active_vs_baseline
0.004,0.4162,active_vs_baseline
0.004,0.4168,active_vs_baseline
0.004,0.417,active_vs_baseline
0.004,0.4172,active_vs_baseline
0.004,0.4174,active_vs_baseline
0.004,0.4176,active_vs_baseline
0.004,0.4178,active_vs_baseline
0.004,0.418,active_vs_baseline
0.004,0.4182,active_vs_baseline
0.004,0.4184,active_vs_baseline
0.004,0.4186,active_vs_baseline
0.004,0.4188,active_vs_baseline
0.004,0.419,active_vs_baseline
0.004,0.4192,active_vs_baseline
0.004,0.4196,active_vs_baseline
0.004,0.4198,active_vs_baseline
0.004,0.42,active_vs_baseline
0.004,0.4202,active_vs_baseline
0.004,0.4204,active_vs_baseline
0.004,0.4206,active_vs_baseline
0.004,0.4208,active_vs_baseline
0.004,0.421,active_vs_baseline
0.004,0.4212,active_vs_baseline
0.004,0.4214,active_vs_baseline
0.004,0.4216,active_vs_baseline
0.004,0.4218,active_vs_baseline
0.0042,0.422,active_vs_baseline
0.0042,0.4224,active_vs_baseline
0.0042,0.4226,active_vs_baseline
0.0042,0.4228,active_vs_baseline
0.0042,0.4232,active_vs_baseline
0.0042,0.4234,active_vs_baseline
0.0042,0.4236,active_vs_baseline
0.0042,0.4238,active_vs_baseline
0.0042,0.424,active_vs_baseline
0.0042,0.4242,active_vs_baseline
0.0042,0.4244,active_vs_baseline
0.0042,0.4246,active_vs_baseline
0.0042,0.4248,active_vs_baseline
0.0042,0.425,active_vs_baseline
0.0042,0.4252,active_vs_baseline
0.0042,0.4254,active_vs_baseline
0.0042,0.4256,active_vs_baseline
0.0042,0.4258,active_vs_baseline
0.0042,0.4264,active_vs_baseline
0.0042,0.4266,active_vs_baseline
0.0042,0.4268,active_vs_baseline
0.0042,0.427,active_vs_baseline
0.0042,0.4272,active_vs_baseline
0.0042,0.4274,active_vs_baseline
0.0042,0.4276,active_vs_baseline
0.0042,0.4278,active_vs_baseline
0.0042,0.428,active_vs_baseline
0.0042,0.4282,active_vs_baseline
0.0042,0.4284,active_vs_baseline
0.0042,0.4286,active_vs_baseline
0.0042,0.4288,active_vs_baseline
0.0042,0.429,active_vs_baseline
0.0042,0.4292,active_vs_baseline
0.0042,0.4294,active_vs_baseline
0.0042,0.4296,active_vs_baseline
0.0042,0.4298,active_vs_baseline
0.0042,0.43,active_vs_baseline
0.0042,0.4302,active_vs_baseline
0.0042,0.4306,active_vs_baseline
0.0042,0.431,active_vs_baseline
0.0042,0.4312,active_vs_baseline
0.0042,0.4314,active_vs_baseline
0.0042,0.4316,active_vs_baseline
0.0042,0.4318,active_vs_baseline
0.0042,0.432,active_vs_baseline
0.0042,0.4322,active_vs_baseline
0.0042,0.4324,active_vs_baseline
0.0042,0.4326,active_vs_baseline
0.0042,0.4328,active_vs_baseline
0.0042,0.433,active_vs_baseline
0.0042,0.4334,active_vs_baseline
0.0042,0.4336,active_vs_baseline
0.0042,0.4338,active_vs_baseline
0.0042,0.434,active_vs_baseline
0.0042,0.4342,active_vs_baseline
0.0042,0.4344,active_vs_baseline
0.0042,0.4346,active_vs_baseline
0.0042,0.4348,active_vs_baseline
0.0042,0.435,active_vs_baseline
0.0042,0.4352,active_vs_baseline
0.0042,0.4354,active_vs_baseline
0.0042,0.4356,active_vs_baseline
0.0042,0.4358,active_vs_baseline
0.0042,0.436,active_vs_baseline
0.0042,0.4362,active_vs_baseline
0.0042,0.4364,active_vs_baseline
0.0042,0.4366,active_vs_baseline
0.0042,0.4368,active_vs_baseline
0.0042,0.437,active_vs_baseline
0.0042,0.4372,active_vs_baseline
0.0042,0.4374,active_vs_baseline
0.0042,0.4376,active_vs_baseline
0.0042,0.4378,active_vs_baseline
0.0042,0.438,active_vs_baseline
0.0042,0.4382,active_vs_baseline
0.0042,0.4384,active_vs_baseline
0.0042,0.4386,active_vs_baseline
0.0042,0.4388,active_vs_baseline
0.0042,0.439,active_vs_baseline
0.0042,0.4392,active_vs_baseline
0.0042,0.4396,active_vs_baseline
0.0042,0.4398,active_vs_baseline
0.0042,0.44,active_vs_baseline
0.0042,0.4402,active_vs_baseline
0.0042,0.4404,active_vs_baseline
0.0042,0.4406,active_vs_baseline
0.0042,0.4408,active_vs_baseline
0.0042,0.441,active_vs_baseline
0.0044,0.441,active_vs_baseline
0.0044,0.4412,active_vs_baseline
0.0044,0.4414,active_vs_baseline
0.0044,0.4418,active_vs_baseline
0.0044,0.442,active_vs_baseline
0.0044,0.4422,active_vs_baseline
0.0044,0.4424,active_vs_baseline
0.0044,0.4434,active_vs_baseline
0.0044,0.4436,active_vs_baseline
0.0044,0.4438,active_vs_baseline
0.0044,0.444,active_vs_baseline
0.0044,0.4442,active_vs_baseline
0.0044,0.4444,active_vs_baseline
0.0044,0.4446,active_vs_baseline
0.0044,0.4448,active_vs_baseline
0.0044,0.445,active_vs_baseline
0.0044,0.4452,active_vs_baseline
0.0044,0.4454,active_vs_baseline
0.0044,0.4456,active_vs_baseline
0.0044,0.4458,active_vs_baseline
0.0044,0.446,active_vs_baseline
0.0044,0.4462,active_vs_baseline
0.0044,0.4464,active_vs_baseline
0.0044,0.4466,active_vs_baseline
0.0044,0.4468,active_vs_baseline
0.0044,0.4472,active_vs_baseline
0.0044,0.4474,active_vs_baseline
0.0044,0.4478,active_vs_baseline
0.0044,0.448,active_vs_baseline
0.0044,0.4482,active_vs_baseline
0.0044,0.4484,active_vs_baseline
0.0044,0.4488,active_vs_baseline
0.0044,0.449,active_vs_baseline
0.0044,0.4494,active_vs_baseline
0.0044,0.4496,active_vs_baseline
0.0044,0.4498,active_vs_baseline
0.0044,0.45,active_vs_baseline
0.0044,0.4502,active_vs_baseline
0.0044,0.4504,active_vs_baseline
0.0044,0.4506,active_vs_baseline
0.0044,0.4508,active_vs_baseline
0.0044,0.451,active_vs_baseline
0.0044,0.4512,active_vs_baseline
0.0046,0.4512,active_vs_baseline
0.0046,0.4514,active_vs_baseline
0.0046,0.4516,active_vs_baseline
0.0046,0.4518,active_vs_baseline
0.0046,0.452,active_vs_baseline
0.0046,0.4522,active_vs_baseline
0.0046,0.4524,active_vs_baseline
0.0046,0.4526,active_vs_baseline
0.0046,0.4528,active_vs_baseline
0.0046,0.453,active_vs_baseline
0.0046,0.4534,active_vs_baseline
0.0046,0.4536,active_vs_baseline
0.0046,0.4538,active_vs_baseline
0.0046,0.4542,active_vs_baseline
0.0046,0.4544,active_vs_baseline
0.0046,0.4546,active_vs_baseline
0.0046,0.4548,active_vs_baseline
0.0046,0.455,active_vs_baseline
0.0046,0.4552,active_vs_baseline
0.0046,0.4554,active_vs_baseline
0.0046,0.4556,active_vs_baseline
0.0046,0.4558,active_vs_baseline
0.0048,0.4558,active_vs_baseline
0.0048,0.456,active_vs_baseline
0.0048,0.4564,active_vs_baseline
0.0048,0.4566,active_vs_baseline
0.0048,0.457,active_vs_baseline
0.0048,0.4574,active_vs_baseline
0.005,0.4576,active_vs_baseline
0.0052,0.4576,active_vs_baseline
0.0052,0.4578,active_vs_baseline
0.0052,0.458,active_vs_baseline
0.0052,0.4582,active_vs_baseline
0.0052,0.4584,active_vs_baseline
0.0052,0.4586,active_vs_baseline
0.0052,0.4588,active_vs_baseline
0.0052,0.459,active_vs_baseline
0.0052,0.4594,active_vs_baseline
0.0052,0.4596,active_vs_baseline
0.0052,0.4598,active_vs_baseline
0.0052,0.46,active_vs_baseline
0.0052,0.4606,active_vs_baseline
0.0052,0.461,active_vs_baseline
0.0052,0.4612,active_vs_baseline
0.0052,0.4614,active_vs_baseline
0.0052,0.4616,active_vs_baseline
0.0052,0.4618,active_vs_baseline
0.0052,0.462,active_vs_baseline
0.0052,0.4622,active_vs_baseline
0.0052,0.4624,active_vs_baseline
0.0052,0.4626,active_vs_baseline
0.0052,0.4628,active_vs_baseline
0.0052,0.463,active_vs_baseline
0.0052,0.4636,active_vs_baseline
0.0052,0.4638,active_vs_baseline
0.0052,0.464,active_vs_baseline
0.0052,0.4642,active_vs_baseline
0.0052,0.4644,active_vs_baseline
0.0052,0.4646,active_vs_baseline
0.0052,0.4648,active_vs_baseline
0.0052,0.465,active_vs_baseline
0.0052,0.4652,active_vs_baseline
0.0052,0.4654,active_vs_baseline
0.0052,0.4656,active_vs_baseline
0.0052,0.466,active_vs_baseline
0.0052,0.4662,active_vs_baseline
0.0052,0.4664,active_vs_baseline
0.0052,0.4666,active_vs_baseline
0.0052,0.4668,active_vs_baseline
0.0052,0.467,active_vs_baseline
0.0052,0.4672,active_vs_baseline
0.0052,0.4674,active_vs_baseline
0.0052,0.4676,active_vs_baseline
0.0052,0.468,active_vs_baseline
0.0052,0.4682,active_vs_baseline
0.0052,0.4684,active_vs_baseline
0.0052,0.4686,active_vs_baseline
0.0052,0.4688,active_vs_baseline
0.0052,0.469,active_vs_baseline
0.0052,0.4692,active_vs_baseline
0.0052,0.4696,active_vs_baseline
0.0052,0.4698,active_vs_baseline
0.0052,0.47,active_vs_baseline
0.0052,0.4702,active_vs_baseline
0.0052,0.4704,active_vs_baseline
0.0052,0.4706,active_vs_baseline
0.0052,0.4708,active_vs_baseline
0.0052,0.471,active_vs_baseline
0.0052,0.4712,active_vs_baseline
0.0052,0.4714,active_vs_baseline
0.0052,0.4716,active_vs_baseline
0.0052,0.4718,active_vs_baseline
0.0052,0.472,active_vs_baseline
0.0052,0.4722,active_vs_baseline
0.0052,0.4724,active_vs_baseline
0.0052,0.4726,active_vs_baseline
0.0052,0.4728,active_vs_baseline
0.0052,0.473,active_vs_baseline
0.0052,0.4732,active_vs_baseline
0.0052,0.4734,active_vs_baseline
0.0052,0.4738,active_vs_baseline
0.0052,0.474,active_vs_baseline
0.0052,0.4742,active_vs_baseline
0.0052,0.4744,active_vs_baseline
0.0052,0.4746,active_vs_baseline
0.0052,0.4748,active_vs_baseline
0.0052,0.475,active_vs_baseline
0.0052,0.4752,active_vs_baseline
0.0052,0.4754,active_vs_baseline
0.0052,0.4758,active_vs_baseline
0.0052,0.4764,active_vs_baseline
0.0052,0.477,active_vs_baseline
0.0056,0.4774,active_vs_baseline
0.0056,0.4776,active_vs_baseline
0.0056,0.4778,active_vs_baseline
0.0056,0.478,active_vs_baseline
0.0056,0.4782,active_vs_baseline
0.0056,0.4784,active_vs_baseline
0.0056,0.4788,active_vs_baseline
0.0056,0.479,active_vs_baseline
0.0056,0.4792,active_vs_baseline
0.0056,0.4794,active_vs_baseline
0.0056,0.4796,active_vs_baseline
0.0056,0.4798,active_vs_baseline
0.0056,0.48,active_vs_baseline
0.0056,0.4802,active_vs_baseline
0.0056,0.4804,active_vs_baseline
0.0056,0.4806,active_vs_baseline
0.0058,0.4808,active_vs_baseline
0.0058,0.481,active_vs_baseline
0.0058,0.4812,active_vs_baseline
0.0058,0.4814,active_vs_baseline
0.0058,0.4816,active_vs_baseline
0.0058,0.4818,active_vs_baseline
0.0058,0.482,active_vs_baseline
0.0058,0.4822,active_vs_baseline
0.0058,0.4824,active_vs_baseline
0.0058,0.4826,active_vs_baseline
0.0058,0.4828,active_vs_baseline
0.0058,0.483,active_vs_baseline
0.0058,0.4832,active_vs_baseline
0.0058,0.4836,active_vs_baseline
0.0058,0.4838,active_vs_baseline
0.0058,0.484,active_vs_baseline
0.0058,0.4842,active_vs_baseline
0.0058,0.4844,active_vs_baseline
0.0058,0.4848,active_vs_baseline
0.006,0.4848,active_vs_baseline
0.006,0.485,active_vs_baseline
0.006,0.4854,active_vs_baseline
0.006,0.4856,active_vs_baseline
0.006,0.4858,active_vs_baseline
0.006,0.486,active_vs_baseline
0.006,0.4862,active_vs_baseline
0.006,0.4864,active_vs_baseline
0.0062,0.4864,active_vs_baseline
0.0062,0.4866,active_vs_baseline
0.0062,0.4868,active_vs_baseline
0.0062,0.487,active_vs_baseline
0.0062,0.4872,active_vs_baseline
0.0064,0.4874,active_vs_baseline
0.0064,0.4876,active_vs_baseline
0.0064,0.488,active_vs_baseline
0.0064,0.4884,active_vs_baseline
0.0064,0.4886,active_vs_baseline
0.0064,0.4888,active_vs_baseline
0.0064,0.489,active_vs_baseline
0.0064,0.4892,active_vs_baseline
0.0064,0.4894,active_vs_baseline
0.0064,0.4896,active_vs_baseline
0.0064,0.4898,active_vs_baseline
0.0064,0.49,active_vs_baseline
0.0064,0.4902,active_vs_baseline
0.0064,0.4904,active_vs_baseline
0.0064,0.4906,active_vs_baseline
0.0064,0.4908,active_vs_baseline
0.0064,0.491,active_vs_baseline
0.0064,0.4912,active_vs_baseline
0.0064,0.4916,active_vs_baseline
0.0064,0.4918,active_vs_baseline
0.0064,0.492,active_vs_baseline
0.0064,0.4922,active_vs_baseline
0.0064,0.4924,active_vs_baseline
0.0064,0.4926,active_vs_baseline
0.0064,0.4928,active_vs_baseline
0.0064,0.493,active_vs_baseline
0.0064,0.4934,active_vs_baseline
0.0064,0.4936,active_vs_baseline
0.0064,0.4938,active_vs_baseline
0.0064,0.494,active_vs_baseline
0.0064,0.4942,active_vs_baseline
0.0066,0.4942,active_vs_baseline
0.0066,0.4944,active_vs_baseline
0.0066,0.495,active_vs_baseline
0.0066,0.4952,active_vs_baseline
0.0066,0.4954,active_vs_baseline
0.0066,0.4956,active_vs_baseline
0.0066,0.4958,active_vs_baseline
0.0066,0.496,active_vs_baseline
0.0066,0.4962,active_vs_baseline
0.0066,0.4964,active_vs_baseline
0.0066,0.4966,active_vs_baseline
0.0066,0.4968,active_vs_baseline
0.0066,0.4972,active_vs_baseline
0.0066,0.4974,active_vs_baseline
0.0066,0.4976,active_vs_baseline
0.0066,0.498,active_vs_baseline
0.0066,0.4982,active_vs_baseline
0.0066,0.4984,active_vs_baseline
0.0066,0.4986,active_vs_baseline
0.0066,0.4988,active_vs_baseline
0.0066,0.499,active_vs_baseline
0.0066,0.4992,active_vs_baseline
0.0066,0.4994,active_vs_baseline
0.0066,0.4998,active_vs_baseline
0.0066,0.5,active_vs_baseline
0.0066,0.5002,active_vs_baseline
0.0066,0.5004,active_vs_baseline
0.0066,0.5006,active_vs_baseline
0.0066,0.501,active_vs_baseline
0.0066,0.5018,active_vs_baseline
0.0066,0.502,active_vs_baseline
0.0066,0.5022,active_vs_baseline
0.0066,0.5024,active_vs_baseline
0.0066,0.5026,active_vs_baseline
0.0066,0.5028,active_vs_baseline
0.0066,0.503,active_vs_baseline
0.0066,0.5032,active_vs_baseline
0.0066,0.5034,active_vs_baseline
0.0066,0.5036,active_vs_baseline
0.0066,0.5038,active_vs_baseline
0.0066,0.504,active_vs_baseline
0.0066,0.5042,active_vs_baseline
0.0066,0.5044,active_vs_baseline
0.0066,0.5046,active_vs_baseline
0.0066,0.5048,active_vs_baseline
0.0066,0.5052,active_vs_baseline
0.0066,0.5054,active_vs_baseline
0.0066,0.5056,active_vs_baseline
0.0066,0.5058,active_vs_baseline
0.0066,0.5062,active_vs_baseline
0.0066,0.5064,active_vs_baseline
0.0066,0.5066,active_vs_baseline
0.0066,0.5068,active_vs_baseline
0.0066,0.507,active_vs_baseline
0.0066,0.5074,active_vs_baseline
0.0066,0.5076,active_vs_baseline
0.0066,0.5078,active_vs_baseline
0.0066,0.508,active_vs_baseline
0.0066,0.5082,active_vs_baseline
0.0066,0.5084,active_vs_baseline
0.0066,0.5086,active_vs_baseline
0.0066,0.5088,active_vs_baseline
0.0066,0.5092,active_vs_baseline
0.0066,0.5094,active_vs_baseline
0.0066,0.5096,active_vs_baseline
0.0066,0.5098,active_vs_baseline
0.0066,0.51,active_vs_baseline
0.0066,0.5102,active_vs_baseline
0.0066,0.5104,active_vs_baseline
0.0066,0.5106,active_vs_baseline
0.0066,0.5108,active_vs_baseline
0.0066,0.5112,active_vs_baseline
0.0066,0.5114,active_vs_baseline
0.0066,0.5116,active_vs_baseline
0.0066,0.5118,active_vs_baseline
0.0066,0.512,active_vs_baseline
0.0066,0.5122,active_vs_baseline
0.0066,0.5124,active_vs_baseline
0.0066,0.5126,active_vs_baseline
0.0066,0.5128,active_vs_baseline
0.0066,0.513,active_vs_baseline
0.0066,0.5138,active_vs_baseline
0.0066,0.514,active_vs_baseline
0.0066,0.5142,active_vs_baseline
0.0066,0.5144,active_vs_baseline
0.0066,0.5146,active_vs_baseline
0.0066,0.515,active_vs_baseline
0.0066,0.5152,active_vs_baseline
0.0066,0.5154,active_vs_baseline
0.0066,0.5156,active_vs_baseline
0.0066,0.5158,active_vs_baseline
0.0066,0.516,active_vs_baseline
0.0066,0.5162,active_vs_baseline
0.0066,0.5164,active_vs_baseline
0.0066,0.5166,active_vs_baseline
0.0066,0.5168,active_vs_baseline
0.0066,0.517,active_vs_baseline
0.0066,0.5172,active_vs_baseline
0.0066,0.5174,active_vs_baseline
0.0066,0.5176,active_vs_baseline
0.0066,0.5178,active_vs_baseline
0.0066,0.518,active_vs_baseline
0.0066,0.5182,active_vs_baseline
0.0066,0.5184,active_vs_baseline
0.0066,0.5186,active_vs_baseline
0.0066,0.5188,active_vs_baseline
0.0066,0.519,active_vs_baseline
0.0066,0.5192,active_vs_baseline
0.0066,0.5194,active_vs_baseline
0.0066,0.5196,active_vs_baseline
0.0066,0.5198,active_vs_baseline
0.0066,0.52,active_vs_baseline
0.0066,0.5202,active_vs_baseline
0.0066,0.5206,active_vs_baseline
0.0066,0.5208,active_vs_baseline
0.0066,0.521,active_vs_baseline
0.0066,0.5212,active_vs_baseline
0.0066,0.5214,active_vs_baseline
0.0066,0.5216,active_vs_baseline
0.0066,0.5222,active_vs_baseline
0.0066,0.5224,active_vs_baseline
0.0066,0.5226,active_vs_baseline
0.0066,0.5228,active_vs_baseline
0.0066,0.523,active_vs_baseline
0.0066,0.5232,active_vs_baseline
0.0066,0.5234,active_vs_baseline
0.0066,0.5236,active_vs_baseline
0.0066,0.5238,active_vs_baseline
0.0066,0.524,active_vs_baseline
0.0066,0.5242,active_vs_baseline
0.0068,0.5242,active_vs_baseline
0.0068,0.5244,active_vs_baseline
0.0068,0.5246,active_vs_baseline
0.0068,0.5248,active_vs_baseline
0.0068,0.525,active_vs_baseline
0.0068,0.5252,active_vs_baseline
0.0068,0.5254,active_vs_baseline
0.0068,0.5256,active_vs_baseline
0.0068,0.5258,active_vs_baseline
0.0068,0.526,active_vs_baseline
0.0068,0.5262,active_vs_baseline
0.0068,0.5264,active_vs_baseline
0.0068,0.5268,active_vs_baseline
0.0068,0.527,active_vs_baseline
0.0068,0.5272,active_vs_baseline
0.0068,0.5274,active_vs_baseline
0.0068,0.5278,active_vs_baseline
0.0068,0.528,active_vs_baseline
0.0068,0.5282,active_vs_baseline
0.0068,0.5284,active_vs_baseline
0.0068,0.5286,active_vs_baseline
0.0068,0.5288,active_vs_baseline
0.0068,0.529,active_vs_baseline
0.0068,0.5292,active_vs_baseline
0.0068,0.5294,active_vs_baseline
0.007,0.5294,active_vs_baseline
0.0072,0.5294,active_vs_baseline
0.0072,0.5296,active_vs_baseline
0.0072,0.5298,active_vs_baseline
0.0072,0.53,active_vs_baseline
0.0072,0.5304,active_vs_baseline
0.0072,0.5306,active_vs_baseline
0.0072,0.5308,active_vs_baseline
0.0072,0.5314,active_vs_baseline
0.0072,0.5316,active_vs_baseline
0.0072,0.5318,active_vs_baseline
0.0072,0.532,active_vs_baseline
0.0072,0.5322,active_vs_baseline
0.0072,0.5324,active_vs_baseline
0.0072,0.5326,active_vs_baseline
0.0072,0.5328,active_vs_baseline
0.0072,0.533,active_vs_baseline
0.0072,0.5332,active_vs_baseline
0.0072,0.5334,active_vs_baseline
0.0072,0.5336,active_vs_baseline
0.0072,0.5338,active_vs_baseline
0.0072,0.5342,active_vs_baseline
0.0072,0.5344,active_vs_baseline
0.0072,0.5348,active_vs_baseline
0.0072,0.535,active_vs_baseline
0.0072,0.5354,active_vs_baseline
0.0072,0.5356,active_vs_baseline
0.0072,0.536,active_vs_baseline
0.0072,0.5362,active_vs_baseline
0.0072,0.5364,active_vs_baseline
0.0072,0.5366,active_vs_baseline
0.0072,0.5368,active_vs_baseline
0.0072,0.5372,active_vs_baseline
0.0072,0.5374,active_vs_baseline
0.0072,0.5376,active_vs_baseline
0.0072,0.5378,active_vs_baseline
0.0074,0.5382,active_vs_baseline
0.0074,0.5384,active_vs_baseline
0.0074,0.5386,active_vs_baseline
0.0074,0.5388,active_vs_baseline
0.0074,0.539,active_vs_baseline
0.0074,0.5392,active_vs_baseline
0.0074,0.5394,active_vs_baseline
0.0074,0.5396,active_vs_baseline
0.0076,0.5396,active_vs_baseline
0.0076,0.5398,active_vs_baseline
0.0076,0.54,active_vs_baseline
0.0076,0.5402,active_vs_baseline
0.0076,0.5404,active_vs_baseline
0.0076,0.5406,active_vs_baseline
0.0076,0.5414,active_vs_baseline
0.0076,0.5416,active_vs_baseline
0.0076,0.5418,active_vs_baseline
0.0078,0.5418,active_vs_baseline
0.0078,0.542,active_vs_baseline
0.0078,0.5422,active_vs_baseline
0.0078,0.5428,active_vs_baseline
0.0078,0.543,active_vs_baseline
0.0078,0.5432,active_vs_baseline
0.0078,0.5434,active_vs_baseline
0.0078,0.5436,active_vs_baseline
0.0078,0.5438,active_vs_baseline
0.0078,0.544,active_vs_baseline
0.0078,0.5442,active_vs_baseline
0.0078,0.5444,active_vs_baseline
0.0078,0.5448,active_vs_baseline
0.0078,0.545,active_vs_baseline
0.0078,0.5452,active_vs_baseline
0.0078,0.5454,active_vs_baseline
0.0078,0.5458,active_vs_baseline
0.0078,0.5462,active_vs_baseline
0.0078,0.5464,active_vs_baseline
0.008,0.5464,active_vs_baseline
0.008,0.5466,active_vs_baseline
0.008,0.5468,active_vs_baseline
0.008,0.547,active_vs_baseline
0.008,0.5472,active_vs_baseline
0.008,0.5474,active_vs_baseline
0.008,0.5476,active_vs_baseline
0.008,0.5478,active_vs_baseline
0.0082,0.5478,active_vs_baseline
0.0082,0.5486,active_vs_baseline
0.0082,0.5488,active_vs_baseline
0.0082,0.549,active_vs_baseline
0.0082,0.5492,active_vs_baseline
0.0082,0.5494,active_vs_baseline
0.0082,0.5496,active_vs_baseline
0.0082,0.5498,active_vs_baseline
0.0082,0.55,active_vs_baseline
0.0082,0.5502,active_vs_baseline
0.0084,0.5502,active_vs_baseline
0.0084,0.5504,active_vs_baseline
0.0084,0.5506,active_vs_baseline
0.0084,0.551,active_vs_baseline
0.0084,0.5512,active_vs_baseline
0.0084,0.5514,active_vs_baseline
0.0084,0.5516,active_vs_baseline
0.0084,0.5518,active_vs_baseline
0.0086,0.552,active_vs_baseline
0.0086,0.5522,active_vs_baseline
0.0086,0.5524,active_vs_baseline
0.0086,0.5526,active_vs_baseline
0.0086,0.5528,active_vs_baseline
0.0086,0.5532,active_vs_baseline
0.0088,0.5532,active_vs_baseline
0.0088,0.5534,active_vs_baseline
0.0088,0.5536,active_vs_baseline
0.0088,0.5538,active_vs_baseline
0.0088,0.554,active_vs_baseline
0.0088,0.5542,active_vs_baseline
0.0088,0.5544,active_vs_baseline
0.0088,0.5546,active_vs_baseline
0.0088,0.5552,active_vs_baseline
0.0088,0.5554,active_vs_baseline
0.0088,0.5556,active_vs_baseline
0.0088,0.5558,active_vs_baseline
0.0088,0.556,active_vs_baseline
0.0088,0.5562,active_vs_baseline
0.0088,0.5564,active_vs_baseline
0.0088,0.5566,active_vs_baseline
0.0088,0.5568,active_vs_baseline
0.0088,0.557,active_vs_baseline
0.0088,0.5572,active_vs_baseline
0.0088,0.5574,active_vs_baseline
0.0088,0.5576,active_vs_baseline
0.0088,0.5578,active_vs_baseline
0.0088,0.5582,active_vs_baseline
0.0088,0.5584,active_vs_baseline
0.0088,0.5586,active_vs_baseline
0.009,0.5586,active_vs_baseline
0.009,0.559,active_vs_baseline
0.009,0.5592,active_vs_baseline
0.009,0.5594,active_vs_baseline
0.009,0.5596,active_vs_baseline
0.009,0.5598,active_vs_baseline
0.009,0.56,active_vs_baseline
0.009,0.5602,active_vs_baseline
0.009,0.5604,active_vs_baseline
0.009,0.5606,active_vs_baseline
0.009,0.5608,active_vs_baseline
0.009,0.561,active_vs_baseline
0.009,0.5612,active_vs_baseline
0.009,0.5614,active_vs_baseline
0.009,0.5616,active_vs_baseline
0.009,0.5618,active_vs_baseline
0.0092,0.5618,active_vs_baseline
0.0092,0.562,active_vs_baseline
0.0092,0.5622,active_vs_baseline
0.0092,0.5624,active_vs_baseline
0.0092,0.5626,active_vs_baseline
0.0092,0.5628,active_vs_baseline
0.0092,0.563,active_vs_baseline
0.0092,0.5632,active_vs_baseline
0.0092,0.5634,active_vs_baseline
0.0092,0.5636,active_vs_baseline
0.0092,0.5638,active_vs_baseline
0.0092,0.564,active_vs_baseline
0.0092,0.5642,active_vs_baseline
0.0094,0.5644,active_vs_baseline
0.0094,0.5648,active_vs_baseline
0.0094,0.565,active_vs_baseline
0.0094,0.5652,active_vs_baseline
0.0094,0.5654,active_vs_baseline
0.0094,0.5656,active_vs_baseline
0.0094,0.5658,active_vs_baseline
0.0094,0.566,active_vs_baseline
0.0094,0.5662,active_vs_baseline
0.0094,0.5666,active_vs_baseline
0.0094,0.5668,active_vs_baseline
0.0094,0.567,active_vs_baseline
0.0094,0.5672,active_vs_baseline
0.0094,0.5674,active_vs_baseline
0.0096,0.5674,active_vs_baseline
0.0098,0.5674,active_vs_baseline
0.0098,0.5676,active_vs_baseline
0.0098,0.5678,active_vs_baseline
0.0098,0.568,active_vs_baseline
0.0098,0.5682,active_vs_baseline
0.0098,0.5684,active_vs_baseline
0.0098,0.5686,active_vs_baseline
0.0098,0.5688,active_vs_baseline
0.0098,0.569,active_vs_baseline
0.0098,0.5692,active_vs_baseline
0.0098,0.5694,active_vs_baseline
0.0098,0.5696,active_vs_baseline
0.0098,0.5698,active_vs_baseline
0.0098,0.57,active_vs_baseline
0.0098,0.5702,active_vs_baseline
0.0098,0.5704,active_vs_baseline
0.0098,0.5706,active_vs_baseline
0.0098,0.5708,active_vs_baseline
0.0098,0.571,active_vs_baseline
0.0098,0.5712,active_vs_baseline
0.0098,0.5714,active_vs_baseline
0.0098,0.5716,active_vs_baseline
0.01,0.5716,active_vs_baseline
0.01,0.5718,active_vs_baseline
0.01,0.572,active_vs_baseline
0.01,0.5722,active_vs_baseline
0.0102,0.5722,active_vs_baseline
0.0102,0.5724,active_vs_baseline
0.0102,0.5726,active_vs_baseline
0.0102,0.5728,active_vs_baseline
0.0102,0.574,active_vs_baseline
0.0102,0.5742,active_vs_baseline
0.0104,0.5744,active_vs_baseline
0.0104,0.5746,active_vs_baseline
0.0104,0.5748,active_vs_baseline
0.0104,0.575,active_vs_baseline
0.0106,0.575,active_vs_baseline
0.0106,0.5754,active_vs_baseline
0.0106,0.5758,active_vs_baseline
0.0106,0.576,active_vs_baseline
0.0106,0.5762,active_vs_baseline
0.0106,0.5764,active_vs_baseline
0.0106,0.5766,active_vs_baseline
0.0106,0.5768,active_vs_baseline
0.0106,0.5772,active_vs_baseline
0.0106,0.5774,active_vs_baseline
