false_positive_rate,true_positive_rate,hypothesis_pair
0.0,0.5228,active_vs_baseline
0.0,0.523,active_vs_baseline
0.0,0.5232,active_vs_baseline
0.0,0.5234,active_vs_baseline
0.0,0.5236,active_vs_baseline
0.0,0.5238,active_vs_baseline
0.0,0.524,active_vs_baseline
0.0,0.5242,active_vs_baseline
0.0,0.5244,active_vs_baseline
0.0,0.5246,active_vs_baseline
0.0,0.5248,active_vs_baseline
0.0,0.525,active_vs_baseline
0.0,0.5252,active_vs_baseline
0.0,0.5254,active_vs_baseline
0.0,0.5256,active_vs_baseline
0.0,0.5258,active_vs_baseline
0.0,0.526,active_vs_baseline
0.0,0.5262,active_vs_baseline
0.0,0.5264,active_vs_baseline
0.0,0.5266,active_vs_baseline
0.0,0.5268,active_vs_baseline
0.0,0.527,active_vs_baseline
0.0,0.5272,active_vs_baseline
0.0,0.5274,active_vs_baseline
0.0,0.5276,active_vs_baseline
0.0,0.5278,active_vs_baseline
0.0,0.528,active_vs_baseline
0.0,0.5282,active_vs_baseline
0.0,0.5284,active_vs_baseline
0.0,0.5286,active_vs_baseline
0.0,0.5288,active_vs_baseline
0.0,0.529,active_vs_baseline
0.0,0.5292,active_vs_baseline
0.0,0.5294,active_vs_baseline
0.0,0.5296,active_vs_baseline
0.0,0.5298,active_vs_baseline
0.0,0.53,active_vs_baseline
0.0,0.5302,active_vs_baseline
0.0,0.5304,active_vs_baseline
0.0,0.5306,active_vs_baseline
0.0,0.5308,active_vs_baseline
0.0,0.531,active_vs_baseline
0.0,0.5312,active_vs_baseline
0.0,0.5314,active_vs_baseline
0.0,0.5316,active_vs_baseline
0.0,0.5318,active_vs_baseline
0.0,0.532,active_vs_baseline
0.0,0.5322,active_vs_baseline
0.0,0.5324,active_vs_baseline
0.0,0.5326,active_vs_baseline
0.0,0.5328,active_vs_baseline
0.0,0.533,active_vs_baseline
0.0,0.5332,active_vs_baseline
0.0,0.5334,active_vs_baseline
0.0,0.5336,active_vs_baseline
0.0,0.5338,active_vs_baseline
0.0,0.534,active_vs_baseline
0.0,0.5342,active_vs_baseline
0.0,0.5344,active_vs_baseline
0.0,0.5346,active_vs_baseline
0.0,0.5348,active_vs_baseline
0.0,0.535,active_vs_baseline
0.0,0.5352,active_vs_baseline
0.0,0.5354,active_vs_baseline
0.0,0.5356,active_vs_baseline
0.0,0.5358,active_vs_baseline
0.0,0.536,active_vs_baseline
0.0,0.5362,active_vs_baseline
0.0,0.5364,active_vs_baseline
0.0,0.5366,active_vs_baseline
0.0,0.5368,active_vs_baseline
0.0,0.537,active_vs_baseline
0.0,0.5372,active_vs_baseline
0.0,0.5374,active_vs_baseline
0.0,0.5376,active_vs_baseline
0.0,0.5378,active_vs_baseline
0.0,0.538,active_vs_baseline
0.0,0.5382,active_vs_baseline
0.0,0.5384,active_vs_baseline
0.0,0.5386,active_vs_baseline
0.0,0.5388,active_vs_baseline
0.0,0.539,active_vs_baseline
0.0,0.5392,active_vs_baseline
0.0,0.5394,active_vs_baseline
0.0,0.5396,active_vs_baseline
0.0,0.5398,active_vs_baseline
0.0,0.54,active_vs_baseline
0.0,0.5402,active_vs_baseline
0.0,0.5404,active_vs_baseline
0.0,0.5406,active_vs_baseline
0.0,0.5408,active_vs_baseline
0.0,0.541,active_vs_baseline
0.0,0.5412,active_vs_baseline
0.0,0.5414,active_vs_baseline
0.0,0.5416,active_vs_baseline
0.0,0.5418,active_vs_baseline
0.0,0.542,active_vs_baseline
0.0,0.5422,active_vs_baseline
0.0,0.5424,active_vs_baseline
0.0,0.5426,active_vs_baseline
0.0,0.5428,active_vs_baseline
0.0,0.543,active_vs_baseline
0.0,0.5432,active_vs_baseline
0.0,0.5434,active_vs_baseline
0.0,0.5436,active_vs_baseline
0.0,0.5438,active_vs_baseline
0.0,0.544,active_vs_baseline
0.0,0.5442,active_vs_baseline
0.0,0.5444,active_vs_baseline
0.0,0.5446,active_vs_baseline
0.0,0.5448,active_vs_baseline
0.0,0.545,active_vs_baseline
0.0,0.5452,active_vs_baseline
0.0,0.5454,active_vs_baseline
0.0,0.5456,active_vs_baseline
0.0,0.5458,active_vs_baseline
0.0,0.546,active_vs_baseline
0.0,0.5462,active_vs_baseline
0.0,0.5464,active_vs_baseline
0.0,0.5466,active_vs_baseline
0.0,0.5468,active_vs_baseline
0.0,0.547,active_vs_baseline
0.0,0.5472,active_vs_baseline
0.0,0.5474,active_vs_baseline
0.0,0.5476,active_vs_baseline
0.0,0.5478,active_vs_baseline
0.0,0.548,active_vs_baseline
0.0,0.5482,active_vs_baseline
0.0,0.5484,active_vs_baseline
0.0,0.5486,active_vs_baseline
0.0,0.5488,active_vs_baseline
0.0,0.549,active_vs_baseline
0.0,0.5492,active_vs_baseline
0.0,0.5494,active_vs_baseline
0.0,0.5496,active_vs_baseline
0.0,0.5498,active_vs_baseline
0.0,0.55,active_vs_baseline
0.0,0.5502,active_vs_baseline
0.0,0.5504,active_vs_baseline
0.0,0.5506,active_vs_baseline
0.0,0.5508,active_vs_baseline
0.0,0.551,active_vs_baseline
0.0,0.5512,active_vs_baseline
0.0,0.5514,active_vs_baseline
0.0,0.5516,active_vs_baseline
0.0,0.5518,active_vs_baseline
0.0,0.552,active_vs_baseline
0.0,0.5522,active_vs_baseline
0.0,0.5524,active_vs_baseline
0.0,0.5526,active_vs_baseline
0.0,0.5528,active_vs_baseline
0.0,0.553,active_vs_baseline
0.0,0.5532,active_vs_baseline
0.0,0.5534,active_vs_baseline
0.0,0.5536,active_vs_baseline
0.0,0.5538,active_vs_baseline
0.0,0.554,active_vs_baseline
0.0,0.5542,active_vs_baseline
0.0,0.5544,active_vs_baseline
0.0,0.5546,active_vs_baseline
0.0,0.5548,active_vs_baseline
0.0,0.555,active_vs_baseline
0.0,0.5552,active_vs_baseline
0.0,0.5554,active_vs_baseline
0.0,0.5556,active_vs_baseline
0.0,0.5558,active_vs_baseline
0.0,0.556,active_vs_baseline
0.0,0.5562,active_vs_baseline
0.0,0.5564,active_vs_baseline
0.0,0.5566,active_vs_baseline
0.0,0.5568,active_vs_baseline
0.0,0.557,active_vs_baseline
0.0,0.5572,active_vs_baseline
0.0,0.5574,active_vs_baseline
0.0,0.5576,active_vs_baseline
0.0,0.5578,active_vs_baseline
0.0,0.558,active_vs_baseline
0.0,0.5582,active_vs_baseline
0.0,0.5584,active_vs_baseline
0.0,0.5586,active_vs_baseline
0.0,0.5588,active_vs_baseline
0.0,0.559,active_vs_baseline
0.0,0.5592,active_vs_baseline
0.0,0.5594,active_vs_baseline
0.0,0.5596,active_vs_baseline
0.0,0.5598,active_vs_baseline
0.0,0.56,active_vs_baseline
0.0,0.5602,active_vs_baseline
0.0,0.5604,active_vs_baseline
0.0,0.5606,active_vs_baseline
0.0,0.5608,active_vs_baseline
0.0,0.561,active_vs_baseline
0.0,0.5612,active_vs_baseline
0.0,0.5614,active_vs_baseline
0.0,0.5616,active_vs_baseline
0.0,0.5618,active_vs_baseline
0.0,0.562,active_vs_baseline
0.0,0.5622,active_vs_baseline
0.0,0.5624,active_vs_baseline
0.0,0.5626,active_vs_baseline
0.0,0.5628,active_vs_baseline
0.0,0.563,active_vs_baseline
0.0,0.5632,active_vs_baseline
0.0,0.5634,active_vs_baseline
0.0,0.5636,active_vs_baseline
0.0,0.5638,active_vs_baseline
0.0,0.564,active_vs_baseline
0.0,0.5642,active_vs_baseline
0.0,0.5644,active_vs_baseline
0.0,0.5646,active_vs_baseline
0.0,0.5648,active_vs_baseline
0.0,0.565,active_vs_baseline
0.0,0.5652,active_vs_baseline
0.0,0.5654,active_vs_baseline
0.0,0.5656,active_vs_baseline
0.0,0.5658,active_vs_baseline
0.0,0.566,active_vs_baseline
0.0,0.5662,active_vs_baseline
0.0,0.5664,active_vs_baseline
0.0,0.5666,active_vs_baseline
0.0,0.5668,active_vs_baseline
0.0,0.567,active_vs_baseline
0.0,0.5672,active_vs_baseline
0.0,0.5674,active_vs_baseline
0.0,0.5676,active_vs_baseline
0.0,0.5678,active_vs_baseline
0.0,0.568,active_vs_baseline
0.0,0.5682,active_vs_baseline
0.0,0.5684,active_vs_baseline
0.0,0.5686,active_vs_baseline
0.0,0.5688,active_vs_baseline
0.0,0.569,active_vs_baseline
0.0,0.5692,active_vs_baseline
0.0,0.5694,active_vs_baseline
0.0,0.5696,active_vs_baseline
0.0,0.5698,active_vs_baseline
0.0,0.57,active_vs_baseline
0.0,0.5702,active_vs_baseline
0.0,0.5704,active_vs_baseline
0.0,0.5706,active_vs_baseline
0.0,0.5708,active_vs_baseline
0.0,0.571,active_vs_baseline
0.0,0.5712,active_vs_baseline
0.0,0.5714,active_vs_baseline
0.0,0.5716,active_vs_baseline
0.0,0.5718,active_vs_baseline
0.0,0.572,active_vs_baseline
0.0,0.5722,active_vs_baseline
0.0,0.5724,active_vs_baseline
0.0,0.5726,active_vs_baseline
0.0,0.5728,active_vs_baseline
0.0,0.573,active_vs_baseline
0.0,0.5732,active_vs_baseline
0.0,0.5734,active_vs_baseline
0.0,0.5736,active_vs_baseline
0.0,0.5738,active_vs_baseline
0.0,0.574,active_vs_baseline
0.0,0.5742,active_vs_baseline
0.0,0.5744,active_vs_baseline
0.0,0.5746,active_vs_baseline
0.0,0.5748,active_vs_baseline
0.0,0.575,active_vs_baseline
0.0,0.5752,active_vs_baseline
0.0,0.5754,active_vs_baseline
0.0,0.5756,active_vs_baseline
0.0,0.5758,active_vs_baseline
0.0,0.576,active_vs_baseline
0.0,0.5762,active_vs_baseline
0.0,0.5764,active_vs_baseline
0.0,0.5766,active_vs_baseline
0.0,0.5768,active_vs_baseline
0.0,0.577,active_vs_baseline
0.0,0.5772,active_vs_baseline
0.0,0.5774,active_vs_baseline
0.0,0.5776,active_vs_baseline
0.0,0.5778,active_vs_baseline
0.0,0.578,active_vs_baseline
0.0,0.5782,active_vs_baseline
0.0,0.5784,active_vs_baseline
0.0,0.5786,active_vs_baseline
0.0,0.5788,active_vs_baseline
0.0,0.579,active_vs_baseline
0.0,0.5792,active_vs_baseline
0.0,0.5794,active_vs_baseline
0.0,0.5796,active_vs_baseline
0.0,0.5798,active_vs_baseline
0.0,0.58,active_vs_baseline
0.0,0.5802,active_vs_baseline
0.0,0.5804,active_vs_baseline
0.0,0.5806,active_vs_baseline
0.0,0.5808,active_vs_baseline
0.0,0.581,active_vs_baseline
0.0,0.5812,active_vs_baseline
0.0,0.5814,active_vs_baseline
0.0,0.5816,active_vs_baseline
0.0,0.5818,active_vs_baseline
0.0,0.582,active_vs_baseline
0.0,0.5822,active_vs_baseline
0.0,0.5824,active_vs_baseline
0.0,0.5826,active_vs_baseline
0.0,0.5828,active_vs_baseline
0.0,0.583,active_vs_baseline
0.0,0.5832,active_vs_baseline
0.0,0.5834,active_vs_baseline
0.0,0.5836,active_vs_baseline
0.0,0.5838,active_vs_baseline
0.0,0.584,active_vs_baseline
0.0,0.5842,active_vs_baseline
0.0,0.5844,active_vs_baseline
0.0,0.5846,active_vs_baseline
0.0,0.5848,active_vs_baseline
0.0,0.585,active_vs_baseline
0.0,0.5852,active_vs_baseline
0.0,0.5854,active_vs_baseline
0.0,0.5856,active_vs_baseline
0.0,0.5858,active_vs_baseline
0.0,0.586,active_vs_baseline
0.0,0.5862,active_vs_baseline
0.0,0.5864,active_vs_baseline
0.0,0.5866,active_vs_baseline
0.0,0.5868,active_vs_baseline
0.0,0.587,active_vs_baseline
0.0,0.5872,active_vs_baseline
0.0,0.5874,active_vs_baseline
0.0,0.5876,active_vs_baseline
0.0,0.5878,active_vs_baseline
0.0,0.588,active_vs_baseline
0.0,0.5882,active_vs_baseline
0.0,0.5884,active_vs_baseline
0.0,0.5886,active_vs_baseline
0.0,0.5888,active_vs_baseline
0.0,0.589,active_vs_baseline
0.0,0.5892,active_vs_baseline
0.0,0.5894,active_vs_baseline
0.0,0.5896,active_vs_baseline
0.0,0.5898,active_vs_baseline
0.0,0.59,active_vs_baseline
0.0,0.5902,active_vs_baseline
0.0,0.5904,active_vs_baseline
0.0,0.5906,active_vs_baseline
0.0,0.5908,active_vs_baseline
0.0,0.591,active_vs_baseline
0.0,0.5912,active_vs_baseline
0.0,0.5914,active_vs_baseline
0.0,0.5916,active_vs_baseline
0.0,0.5918,active_vs_baseline
0.0,0.592,active_vs_baseline
0.0,0.5922,active_vs_baseline
0.0,0.5924,active_vs_baseline
0.0,0.5926,active_vs_baseline
0.0,0.5928,active_vs_baseline
0.0,0.593,active_vs_baseline
0.0,0.5932,active_vs_baseline
0.0,0.5934,active_vs_baseline
0.0,0.5936,active_vs_baseline
0.0,0.5938,active_vs_baseline
0.0,0.594,active_vs_baseline
0.0,0.5942,active_vs_baseline
0.0,0.5944,active_vs_baseline
0.0,0.5946,active_vs_baseline
0.0,0.5948,active_vs_baseline
0.0,0.595,active_vs_baseline
0.0,0.5952,active_vs_baseline
0.0,0.5954,active_vs_baseline
0.0,0.5956,active_vs_baseline
0.0,0.5958,active_vs_baseline
0.0,0.596,active_vs_baseline
0.0,0.5962,active_vs_baseline
0.0,0.5964,active_vs_baseline
0.0,0.5966,active_vs_baseline
0.0,0.5968,active_vs_baseline
0.0,0.597,active_vs_baseline
0.0,0.5972,active_vs_baseline
0.0,0.5974,active_vs_baseline
0.0,0.5976,active_vs_baseline
0.0,0.5978,active_vs_baseline
0.0,0.598,active_vs_baseline
0.0,0.5982,active_vs_baseline
0.0,0.5984,active_vs_baseline
0.0,0.5986,active_vs_baseline
0.0,0.5988,active_vs_baseline
0.0,0.599,active_vs_baseline
0.0,0.5992,active_vs_baseline
0.0,0.5994,active_vs_baseline
0.0,0.5996,active_vs_baseline
0.0,0.5998,active_vs_baseline
0.0,0.6,active_vs_baseline
0.0,0.6002,active_vs_baseline
0.0,0.6004,active_vs_baseline
0.0,0.6006,active_vs_baseline
0.0,0.6008,active_vs_baseline
0.0,0.601,active_vs_baseline
0.0,0.6012,active_vs_baseline
0.0,0.6014,active_vs_baseline
0.0,0.6016,active_vs_baseline
0.0,0.6018,active_vs_baseline
0.0,0.602,active_vs_baseline
0.0,0.6022,active_vs_baseline
0.0,0.6024,active_vs_baseline
0.0,0.6026,active_vs_baseline
0.0,0.6028,active_vs_baseline
0.0,0.603,active_vs_baseline
0.0,0.6032,active_vs_baseline
0.0,0.6034,active_vs_baseline
0.0,0.6036,active_vs_baseline
0.0,0.6038,active_vs_baseline
0.0,0.604,active_vs_baseline
0.0,0.6042,active_vs_baseline
0.0,0.6044,active_vs_baseline
0.0,0.6046,active_vs_baseline
0.0,0.6048,active_vs_baseline
0.0,0.605,active_vs_baseline
0.0,0.6052,active_vs_baseline
0.0,0.6054,active_vs_baseline
0.0,0.6056,active_vs_baseline
0.0,0.6058,active_vs_baseline
0.0,0.606,active_vs_baseline
0.0,0.6062,active_vs_baseline
0.0,0.6064,active_vs_baseline
0.0,0.6066,active_vs_baseline
0.0,0.6068,active_vs_baseline
0.0,0.607,active_vs_baseline
0.0,0.6072,active_vs_baseline
0.0,0.6074,active_vs_baseline
0.0,0.6076,active_vs_baseline
0.0,0.6078,active_vs_baseline
0.0,0.608,active_vs_baseline
0.0,0.6082,active_vs_baseline
0.0,0.6084,active_vs_baseline
0.0,0.6086,active_vs_baseline
0.0,0.6088,active_vs_baseline
0.0,0.609,active_vs_baseline
0.0,0.6092,active_vs_baseline
0.0,0.6094,active_vs_baseline
0.0,0.6096,active_vs_baseline
0.0,0.6098,active_vs_baseline
0.0,0.61,active_vs_baseline
0.0,0.6102,active_vs_baseline
0.0,0.6104,active_vs_baseline
0.0,0.6106,active_vs_baseline
0.0,0.6108,active_vs_baseline
0.0,0.611,active_vs_baseline
0.0,0.6112,active_vs_baseline
0.0,0.6114,active_vs_baseline
0.0,0.6116,active_vs_baseline
0.0,0.6118,active_vs_baseline
0.0,0.612,active_vs_baseline
0.0,0.6122,active_vs_baseline
0.0,0.6124,active_vs_baseline
0.0,0.6126,active_vs_baseline
0.0,0.6128,active_vs_baseline
0.0,0.613,active_vs_baseline
0.0,0.6132,active_vs_baseline
0.0,0.6134,active_vs_baseline
0.0,0.6136,active_vs_baseline
0.0,0.6138,active_vs_baseline
0.0,0.614,active_vs_baseline
0.0,0.6142,active_vs_baseline
0.0,0.6144,active_vs_baseline
0.0,0.6146,active_vs_baseline
0.0,0.6148,active_vs_baseline
0.0,0.615,active_vs_baseline
0.0,0.6152,active_vs_baseline
0.0,0.6154,active_vs_baseline
0.0,0.6156,active_vs_baseline
0.0,0.6158,active_vs_baseline
0.0,0.616,active_vs_baseline
0.0,0.6162,active_vs_baseline
0.0,0.6164,active_vs_baseline
0.0,0.6166,active_vs_baseline
0.0,0.6168,active_vs_baseline
0.0,0.617,active_vs_baseline
0.0,0.6172,active_vs_baseline
0.0,0.6174,active_vs_baseline
0.0,0.6176,active_vs_baseline
0.0,0.6178,active_vs_baseline
0.0,0.618,active_vs_baseline
0.0,0.6182,active_vs_baseline
0.0,0.6184,active_vs_baseline
0.0,0.6186,active_vs_baseline
0.0,0.6188,active_vs_baseline
0.0,0.619,active_vs_baseline
0.0,0.6192,active_vs_baseline
0.0,0.6194,active_vs_baseline
0.0,0.6196,active_vs_baseline
0.0,0.6198,active_vs_baseline
0.0,0.62,active_vs_baseline
0.0,0.6202,active_vs_baseline
0.0,0.6204,active_vs_baseline
0.0,0.6206,active_vs_baseline
0.0,0.6208,active_vs_baseline
0.0,0.621,active_vs_baseline
0.0,0.6212,active_vs_baseline
0.0,0.6214,active_vs_baseline
0.0,0.6216,active_vs_baseline
0.0,0.6218,active_vs_baseline
0.0,0.622,active_vs_baseline
0.0,0.6222,active_vs_baseline
0.0,0.6224,active_vs_baseline
0.0,0.6226,active_vs_baseline
0.0,0.6228,active_vs_baseline
0.0,0.623,active_vs_baseline
0.0,0.6232,active_vs_baseline
0.0,0.6234,active_vs_baseline
0.0,0.6236,active_vs_baseline
0.0,0.6238,active_vs_baseline
0.0,0.624,active_vs_baseline
0.0,0.6242,active_vs_baseline
0.0,0.6244,active_vs_baseline
0.0,0.6246,active_vs_baseline
0.0,0.6248,active_vs_baseline
0.0,0.625,active_vs_baseline
0.0,0.6252,active_vs_baseline
0.0,0.6254,active_vs_baseline
0.0,0.6256,active_vs_baseline
0.0,0.6258,active_vs_baseline
0.0,0.626,active_vs_baseline
0.0,0.6262,active_vs_baseline
0.0,0.6264,active_vs_baseline
0.0,0.6266,active_vs_baseline
0.0,0.6268,active_vs_baseline
0.0,0.627,active_vs_baseline
0.0,0.6272,active_vs_baseline
0.0,0.6274,active_vs_baseline
0.0,0.6276,active_vs_baseline
0.0,0.6278,active_vs_baseline
0.0,0.628,active_vs_baseline
0.0,0.6282,active_vs_baseline
0.0,0.6284,active_vs_baseline
0.0,0.6286,active_vs_baseline
0.0,0.6288,active_vs_baseline
0.0,0.629,active_vs_baseline
0.0,0.6292,active_vs_baseline
0.0,0.6294,active_vs_baseline
0.0,0.6296,active_vs_baseline
0.0,0.6298,active_vs_baseline
0.0,0.63,active_vs_baseline
0.0,0.6302,active_vs_baseline
0.0,0.6304,active_vs_baseline
0.0,0.6306,active_vs_baseline
0.0,0.6308,active_vs_baseline
0.0,0.631,active_vs_baseline
0.0,0.6312,active_vs_baseline
0.0,0.6314,active_vs_baseline
0.0,0.6316,active_vs_baseline
0.0,0.6318,active_vs_baseline
0.0,0.632,active_vs_baseline
0.0,0.6322,active_vs_baseline
0.0,0.6324,active_vs_baseline
0.0,0.6326,active_vs_baseline
0.0,0.6328,active_vs_baseline
0.0,0.633,active_vs_baseline
0.0,0.6332,active_vs_baseline
0.0,0.6334,active_vs_baseline
0.0,0.6336,active_vs_baseline
0.0,0.6338,active_vs_baseline
0.0,0.634,active_vs_baseline
0.0,0.6342,active_vs_baseline
0.0,0.6344,active_vs_baseline
0.0,0.6346,active_vs_baseline
0.0,0.6348,active_vs_baseline
0.0,0.635,active_vs_baseline
0.0,0.6352,active_vs_baseline
0.0,0.6354,active_vs_baseline
0.0,0.6356,active_vs_baseline
0.0,0.6358,active_vs_baseline
0.0,0.636,active_vs_baseline
0.0,0.6362,active_vs_baseline
0.0,0.6364,active_vs_baseline
0.0,0.6366,active_vs_baseline
0.0,0.6368,active_vs_baseline
0.0,0.637,active_vs_baseline
0.0,0.6372,active_vs_baseline
0.0,0.6374,active_vs_baseline
0.0,0.6376,active_vs_baseline
0.0,0.6378,active_vs_baseline
0.0,0.638,active_vs_baseline
0.0,0.6382,active_vs_baseline
0.0,0.6384,active_vs_baseline
0.0,0.6386,active_vs_baseline
0.0,0.6388,active_vs_baseline
0.0,0.639,active_vs_baseline
0.0,0.6392,active_vs_baseline
0.0,0.6394,active_vs_baseline
0.0,0.6396,active_vs_baseline
0.0,0.6398,active_vs_baseline
0.0,0.64,active_vs_baseline
0.0,0.6402,active_vs_baseline
0.0,0.6404,active_vs_baseline
0.0,0.6406,active_vs_baseline
0.0,0.6408,active_vs_baseline
0.0,0.641,active_vs_baseline
0.0,0.6412,active_vs_baseline
0.0,0.6414,active_vs_baseline
0.0,0.6416,active_vs_baseline
0.0,0.6418,active_vs_baseline
0.0,0.642,active_vs_baseline
0.0,0.6422,active_vs_baseline
0.0,0.6424,active_vs_baseline
0.0,0.6426,active_vs_baseline
0.0,0.6428,active_vs_baseline
0.0,0.643,active_vs_baseline
0.0,0.6432,active_vs_baseline
0.0,0.6434,active_vs_baseline
0.0,0.6436,active_vs_baseline
0.0,0.6438,active_vs_baseline
0.0,0.644,active_vs_baseline
0.0,0.6442,active_vs_baseline
0.0,0.6444,active_vs_baseline
0.0,0.6446,active_vs_baseline
0.0,0.6448,active_vs_baseline
0.0,0.645,active_vs_baseline
0.0,0.6452,active_vs_baseline
0.0,0.6454,active_vs_baseline
0.0,0.6456,active_vs_baseline
0.0,0.6458,active_vs_baseline
0.0,0.646,active_vs_baseline
0.0,0.6462,active_vs_baseline
0.0,0.6464,active_vs_baseline
0.0,0.6466,active_vs_baseline
0.0,0.6468,active_vs_baseline
0.0,0.647,active_vs_baseline
0.0,0.6472,active_vs_baseline
0.0,0.6474,active_vs_baseline
0.0,0.6476,active_vs_baseline
0.0,0.6478,active_vs_baseline
0.0,0.648,active_vs_baseline
0.0,0.6482,active_vs_baseline
0.0,0.6484,active_vs_baseline
0.0,0.6486,active_vs_baseline
0.0,0.6488,active_vs_baseline
0.0,0.649,active_vs_baseline
0.0,0.6492,active_vs_baseline
0.0,0.6494,active_vs_baseline
0.0,0.6496,active_vs_baseline
0.0,0.6498,active_vs_baseline
0.0,0.65,active_vs_baseline
0.0,0.6502,active_vs_baseline
0.0,0.6504,active_vs_baseline
0.0,0.6506,active_vs_baseline
0.0,0.6508,active_vs_baseline
0.0,0.651,active_vs_baseline
0.0,0.6512,active_vs_baseline
0.0,0.6514,active_vs_baseline
0.0,0.6516,active_vs_baseline
0.0,0.6518,active_vs_baseline
0.0,0.652,active_vs_baseline
0.0,0.6522,active_vs_baseline
0.0,0.6524,active_vs_baseline
0.0,0.6526,active_vs_baseline
0.0,0.6528,active_vs_baseline
0.0,0.653,active_vs_baseline
0.0,0.6532,active_vs_baseline
0.0,0.6534,active_vs_baseline
0.0,0.6536,active_vs_baseline
0.0,0.6538,active_vs_baseline
0.0,0.654,active_vs_baseline
0.0,0.6542,active_vs_baseline
0.0,0.6544,active_vs_baseline
0.0,0.6546,active_vs_baseline
0.0,0.6548,active_vs_baseline
0.0,0.655,active_vs_baseline
0.0,0.6552,active_vs_baseline
0.0,0.6554,active_vs_baseline
0.0,0.6556,active_vs_baseline
0.0,0.6558,active_vs_baseline
0.0,0.656,active_vs_baseline
0.0,0.6562,active_vs_baseline
0.0,0.6564,active_vs_baseline
0.0,0.6566,active_vs_baseline
0.0,0.6568,active_vs_baseline
0.0,0.657,active_vs_baseline
0.0,0.6572,active_vs_baseline
0.0,0.6574,active_vs_baseline
0.0,0.6576,active_vs_baseline
0.0,0.6578,active_vs_baseline
0.0,0.658,active_vs_baseline
0.0,0.6582,active_vs_baseline
0.0,0.6584,active_vs_baseline
0.0,0.6586,active_vs_baseline
0.0,0.6588,active_vs_baseline
0.0,0.659,active_vs_baseline
0.0,0.6592,active_vs_baseline
0.0,0.6594,active_vs_baseline
0.0,0.6596,active_vs_baseline
0.0,0.6598,active_vs_baseline
0.0,0.66,active_vs_baseline
0.0,0.6602,active_vs_baseline
0.0,0.6604,active_vs_baseline
0.0,0.6606,active_vs_baseline
0.0,0.6608,active_vs_baseline
0.0,0.661,active_vs_baseline
0.0,0.6612,active_vs_baseline
0.0,0.6614,active_vs_baseline
0.0,0.6616,active_vs_baseline
0.0,0.6618,active_vs_baseline
0.0,0.662,active_vs_baseline
0.0,0.6622,active_vs_baseline
0.0,0.6624,active_vs_baseline
0.0,0.6626,active_vs_baseline
0.0,0.6628,active_vs_baseline
0.0,0.663,active_vs_baseline
0.0,0.6632,active_vs_baseline
0.0,0.6634,active_vs_baseline
0.0,0.6636,active_vs_baseline
0.0,0.6638,active_vs_baseline
0.0,0.664,active_vs_baseline
0.0,0.6642,active_vs_baseline
0.0,0.6644,active_vs_baseline
0.0,0.6646,active_vs_baseline
0.0,0.6648,active_vs_baseline
0.0,0.665,active_vs_baseline
0.0,0.6652,active_vs_baseline
0.0,0.6654,active_vs_baseline
0.0,0.6656,active_vs_baseline
0.0,0.6658,active_vs_baseline
0.0,0.666,active_vs_baseline
0.0,0.6662,active_vs_baseline
0.0,0.6664,active_vs_baseline
0.0,0.6666,active_vs_baseline
0.0,0.6668,active_vs_baseline
0.0,0.667,active_vs_baseline
0.0,0.6672,active_vs_baseline
0.0,0.6674,active_vs_baseline
0.0,0.6676,active_vs_baseline
0.0,0.6678,active_vs_baseline
0.0,0.668,active_vs_baseline
0.0,0.6682,active_vs_baseline
0.0,0.6684,active_vs_baseline
0.0,0.6686,active_vs_baseline
0.0,0.6688,active_vs_baseline
0.0,0.669,active_vs_baseline
0.0,0.6692,active_vs_baseline
0.0,0.6694,active_vs_baseline
0.0,0.6696,active_vs_baseline
0.0,0.6698,active_vs_baseline
0.0,0.67,active_vs_baseline
0.0,0.6702,active_vs_baseline
0.0,0.6704,active_vs_baseline
0.0,0.6706,active_vs_baseline
0.0,0.6708,active_vs_baseline
0.0,0.671,active_vs_baseline
0.0,0.6712,active_vs_baseline
0.0,0.6714,active_vs_baseline
0.0,0.6716,active_vs_baseline
0.0,0.6718,active_vs_baseline
0.0,0.672,active_vs_baseline
0.0,0.6722,active_vs_baseline
0.0,0.6724,active_vs_baseline
0.0,0.6726,active_vs_baseline
0.0,0.6728,active_vs_baseline
0.0,0.673,active_vs_baseline
0.0,0.6732,active_vs_baseline
0.0,0.6734,active_vs_baseline
0.0,0.6736,active_vs_baseline
0.0,0.6738,active_vs_baseline
0.0,0.674,active_vs_baseline
0.0,0.6742,active_vs_baseline
0.0,0.6744,active_vs_baseline
0.0,0.6746,active_vs_baseline
0.0,0.6748,active_vs_baseline
0.0,0.675,active_vs_baseline
0.0,0.6752,active_vs_baseline
0.0,0.6754,active_vs_baseline
0.0,0.6756,active_vs_baseline
0.0,0.6758,active_vs_baseline
0.0,0.676,active_vs_baseline
0.0,0.6762,active_vs_baseline
0.0,0.6764,active_vs_baseline
0.0,0.6766,active_vs_baseline
0.0,0.6768,active_vs_baseline
0.0,0.677,active_vs_baseline
0.0,0.6772,active_vs_baseline
0.0,0.6774,active_vs_baseline
0.0,0.6776,active_vs_baseline
0.0,0.6778,active_vs_baseline
0.0,0.678,active_vs_baseline
0.0,0.6782,active_vs_baseline
0.0,0.6784,active_vs_baseline
0.0,0.6786,active_vs_baseline
0.0,0.6788,active_vs_baseline
0.0,0.679,active_vs_baseline
0.0,0.6792,active_vs_baseline
0.0,0.6794,active_vs_baseline
0.0,0.6796,active_vs_baseline
