experiment_name,experiment_kind,job_id,sweep_index,replication,metric_name,metric_value,units,estimator,status,warning_code,confidence_interval_lower,confidence_interval_upper,observation_model,batching_mode,batching_window,batching_phase,maximum_batch_size,trace_length,transient_observations,jitter_application,preserve_order,block_length,observed_input_states,observed_output_states,observed_joint_states,available_blocks,samples_per_joint_state,undersampling_warning
batching_comparison,batching_comparison,bc170f7ee0c2,0,0,batch_size_maximum,1.0,packets,exact,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,bc170f7ee0c2,0,0,batch_size_mean,1.0,packets,exact,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,bc170f7ee0c2,0,0,information_loss_from_ideal_bits_per_symbol,0.0,bits_per_symbol,exact,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,fe301fb382a7,0,0,miller_madow_block_mutual_information,1.0005594351926634,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,1e33e0903e31,0,0,miller_madow_block_mutual_information,2.0033136110143843,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,a773922f138f,0,0,miller_madow_block_mutual_information,2.997407843347122,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,ab4a8ab6be59,0,0,miller_madow_block_mutual_information,4.010122621586587,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,fe301fb382a7,0,0,normalized_miller_madow_block_mutual_information,1.0005594351926634,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,1e33e0903e31,0,0,normalized_miller_madow_block_mutual_information,1.0016568055071922,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,a773922f138f,0,0,normalized_miller_madow_block_mutual_information,0.9991359477823739,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,ab4a8ab6be59,0,0,normalized_miller_madow_block_mutual_information,1.0025306553966467,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,fe301fb382a7,0,0,normalized_plugin_block_mutual_information,0.9998373656026289,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,1e33e0903e31,0,0,normalized_plugin_block_mutual_information,0.9994884261872188,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,a773922f138f,0,0,normalized_plugin_block_mutual_information,0.9940814606521323,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,ab4a8ab6be59,0,0,normalized_plugin_block_mutual_information,0.9916669879200732,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,fe301fb382a7,0,0,plugin_block_mutual_information,0.9998373656026289,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,1e33e0903e31,0,0,plugin_block_mutual_information,1.9989768523744376,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,a773922f138f,0,0,plugin_block_mutual_information,2.982244381956397,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,ab4a8ab6be59,0,0,plugin_block_mutual_information,3.966667951680293,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,642e0d7f0fe9,0,0,symbol_mutual_information,0.9998373656026289,bits_per_symbol,empirical_stateful,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,bc170f7ee0c2,0,0,zero_delay_probability,0.5075075075075075,probability,exact,complete,,,,ideal_delays,ideal_delays,0.25,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,fd89b4a70311,1,0,batch_size_maximum,1.0,packets,exact,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,fd89b4a70311,1,0,batch_size_mean,1.0,packets,exact,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,fd89b4a70311,1,0,information_loss_from_ideal_bits_per_symbol,0.0,bits_per_symbol,exact,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,582a9add3744,1,0,miller_madow_block_mutual_information,1.0005594351926634,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,a82ce7696be4,1,0,miller_madow_block_mutual_information,2.0033136110143843,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,11eb06ec2452,1,0,miller_madow_block_mutual_information,2.997407843347122,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,3b3870e655d2,1,0,miller_madow_block_mutual_information,4.010122621586587,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,582a9add3744,1,0,normalized_miller_madow_block_mutual_information,1.0005594351926634,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,a82ce7696be4,1,0,normalized_miller_madow_block_mutual_information,1.0016568055071922,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,11eb06ec2452,1,0,normalized_miller_madow_block_mutual_information,0.9991359477823739,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,3b3870e655d2,1,0,normalized_miller_madow_block_mutual_information,1.0025306553966467,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,582a9add3744,1,0,normalized_plugin_block_mutual_information,0.9998373656026289,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,a82ce7696be4,1,0,normalized_plugin_block_mutual_information,0.9994884261872188,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,11eb06ec2452,1,0,normalized_plugin_block_mutual_information,0.9940814606521323,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,3b3870e655d2,1,0,normalized_plugin_block_mutual_information,0.9916669879200732,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,582a9add3744,1,0,plugin_block_mutual_information,0.9998373656026289,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,a82ce7696be4,1,0,plugin_block_mutual_information,1.9989768523744376,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,11eb06ec2452,1,0,plugin_block_mutual_information,2.982244381956397,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,3b3870e655d2,1,0,plugin_block_mutual_information,3.966667951680293,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,a16af1e98bf2,1,0,symbol_mutual_information,0.9998373656026289,bits_per_symbol,empirical_stateful,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,fd89b4a70311,1,0,zero_delay_probability,0.5075075075075075,probability,exact,complete,,,,ideal_delays,ideal_delays,0.5,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,e2980f611fbb,2,0,batch_size_maximum,1.0,packets,exact,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,e2980f611fbb,2,0,batch_size_mean,1.0,packets,exact,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,e2980f611fbb,2,0,information_loss_from_ideal_bits_per_symbol,0.0,bits_per_symbol,exact,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,300a48e9d0e4,2,0,miller_madow_block_mutual_information,1.0005594351926634,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,b06fbc6cf663,2,0,miller_madow_block_mutual_information,2.0033136110143843,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,9a4d754d544c,2,0,miller_madow_block_mutual_information,2.997407843347122,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,09e53c14a1c4,2,0,miller_madow_block_mutual_information,4.010122621586587,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,300a48e9d0e4,2,0,normalized_miller_madow_block_mutual_information,1.0005594351926634,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,b06fbc6cf663,2,0,normalized_miller_madow_block_mutual_information,1.0016568055071922,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,9a4d754d544c,2,0,normalized_miller_madow_block_mutual_information,0.9991359477823739,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,09e53c14a1c4,2,0,normalized_miller_madow_block_mutual_information,1.0025306553966467,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,300a48e9d0e4,2,0,normalized_plugin_block_mutual_information,0.9998373656026289,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,b06fbc6cf663,2,0,normalized_plugin_block_mutual_information,0.9994884261872188,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,9a4d754d544c,2,0,normalized_plugin_block_mutual_information,0.9940814606521323,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,09e53c14a1c4,2,0,normalized_plugin_block_mutual_information,0.9916669879200732,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,300a48e9d0e4,2,0,plugin_block_mutual_information,0.9998373656026289,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,b06fbc6cf663,2,0,plugin_block_mutual_information,1.9989768523744376,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,9a4d754d544c,2,0,plugin_block_mutual_information,2.982244381956397,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,09e53c14a1c4,2,0,plugin_block_mutual_information,3.966667951680293,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,3eeeb571189b,2,0,symbol_mutual_information,0.9998373656026289,bits_per_symbol,empirical_stateful,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,e2980f611fbb,2,0,zero_delay_probability,0.5075075075075075,probability,exact,complete,,,,ideal_delays,ideal_delays,0.75,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,89e280295ed1,3,0,batch_size_maximum,1.0,packets,exact,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,89e280295ed1,3,0,batch_size_mean,1.0,packets,exact,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,89e280295ed1,3,0,information_loss_from_ideal_bits_per_symbol,0.0,bits_per_symbol,exact,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,0b5e02e976fb,3,0,miller_madow_block_mutual_information,1.0005594351926634,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,415cbfd2103d,3,0,miller_madow_block_mutual_information,2.0033136110143843,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,6a74ee5bd3cb,3,0,miller_madow_block_mutual_information,2.997407843347122,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,3d0d29277b5f,3,0,miller_madow_block_mutual_information,4.010122621586587,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,0b5e02e976fb,3,0,normalized_miller_madow_block_mutual_information,1.0005594351926634,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,415cbfd2103d,3,0,normalized_miller_madow_block_mutual_information,1.0016568055071922,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,6a74ee5bd3cb,3,0,normalized_miller_madow_block_mutual_information,0.9991359477823739,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,3d0d29277b5f,3,0,normalized_miller_madow_block_mutual_information,1.0025306553966467,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,0b5e02e976fb,3,0,normalized_plugin_block_mutual_information,0.9998373656026289,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,415cbfd2103d,3,0,normalized_plugin_block_mutual_information,0.9994884261872188,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,6a74ee5bd3cb,3,0,normalized_plugin_block_mutual_information,0.9940814606521323,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,3d0d29277b5f,3,0,normalized_plugin_block_mutual_information,0.9916669879200732,bits_per_symbol,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,0b5e02e976fb,3,0,plugin_block_mutual_information,0.9998373656026289,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,1.0,2.0,2.0,2.0,999.0,499.5,0.0
batching_comparison,batching_comparison,415cbfd2103d,3,0,plugin_block_mutual_information,1.9989768523744376,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,2.0,4.0,4.0,4.0,499.0,124.75,0.0
batching_comparison,batching_comparison,6a74ee5bd3cb,3,0,plugin_block_mutual_information,2.982244381956397,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,3.0,8.0,8.0,8.0,333.0,41.625,0.0
batching_comparison,batching_comparison,3d0d29277b5f,3,0,plugin_block_mutual_information,3.966667951680293,bits_per_block,plugin_block,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,4.0,16.0,16.0,16.0,249.0,15.5625,0.0
batching_comparison,batching_comparison,da3e920aeb55,3,0,symbol_mutual_information,0.9998373656026289,bits_per_symbol,empirical_stateful,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,89e280295ed1,3,0,zero_delay_probability,0.5075075075075075,probability,exact,complete,,,,ideal_delays,ideal_delays,1.0,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,2e2036794f70,4,0,batch_size_maximum,1.0,packets,exact,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,2e2036794f70,4,0,batch_size_mean,1.0,packets,exact,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,2e2036794f70,4,0,information_loss_from_ideal_bits_per_symbol,0.8652487949175706,bits_per_symbol,exact,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,09c2e9a3d2f1,4,0,miller_madow_block_mutual_information,0.13097822273488574,bits_per_block,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,1.0,2.0,8.0,14.0,999.0,71.35714285714286,0.0
batching_comparison,batching_comparison,aaeb7e614bf8,4,0,miller_madow_block_mutual_information,0.326335988730193,bits_per_block,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,2.0,4.0,44.0,102.0,499.0,4.892156862745098,1.0
batching_comparison,batching_comparison,7e687393d008,4,0,miller_madow_block_mutual_information,1.1541236579331509,bits_per_block,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,3.0,8.0,104.0,221.0,333.0,1.506787330316742,1.0
batching_comparison,batching_comparison,c51dbefbcb53,4,0,miller_madow_block_mutual_information,2.8458270874338023,bits_per_block,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,4.0,16.0,149.0,228.0,249.0,1.0921052631578947,1.0
batching_comparison,batching_comparison,09c2e9a3d2f1,4,0,normalized_miller_madow_block_mutual_information,0.13097822273488574,bits_per_symbol,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,1.0,2.0,8.0,14.0,999.0,71.35714285714286,0.0
batching_comparison,batching_comparison,aaeb7e614bf8,4,0,normalized_miller_madow_block_mutual_information,0.1631679943650965,bits_per_symbol,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,2.0,4.0,44.0,102.0,499.0,4.892156862745098,1.0
batching_comparison,batching_comparison,7e687393d008,4,0,normalized_miller_madow_block_mutual_information,0.38470788597771693,bits_per_symbol,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,3.0,8.0,104.0,221.0,333.0,1.506787330316742,1.0
batching_comparison,batching_comparison,c51dbefbcb53,4,0,normalized_miller_madow_block_mutual_information,0.7114567718584506,bits_per_symbol,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,4.0,16.0,149.0,228.0,249.0,1.0921052631578947,1.0
batching_comparison,batching_comparison,09c2e9a3d2f1,4,0,normalized_plugin_block_mutual_information,0.13458857068505833,bits_per_symbol,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,1.0,2.0,8.0,14.0,999.0,71.35714285714286,0.0
batching_comparison,batching_comparison,aaeb7e614bf8,4,0,normalized_plugin_block_mutual_information,0.20292161523127533,bits_per_symbol,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,2.0,4.0,44.0,102.0,499.0,4.892156862745098,1.0
batching_comparison,batching_comparison,7e687393d008,4,0,normalized_plugin_block_mutual_information,0.46413554088151376,bits_per_symbol,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,3.0,8.0,104.0,221.0,333.0,1.506787330316742,1.0
batching_comparison,batching_comparison,c51dbefbcb53,4,0,normalized_plugin_block_mutual_information,0.7578084197584976,bits_per_symbol,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,4.0,16.0,149.0,228.0,249.0,1.0921052631578947,1.0
batching_comparison,batching_comparison,09c2e9a3d2f1,4,0,plugin_block_mutual_information,0.13458857068505833,bits_per_block,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,1.0,2.0,8.0,14.0,999.0,71.35714285714286,0.0
batching_comparison,batching_comparison,aaeb7e614bf8,4,0,plugin_block_mutual_information,0.40584323046255066,bits_per_block,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,2.0,4.0,44.0,102.0,499.0,4.892156862745098,1.0
batching_comparison,batching_comparison,7e687393d008,4,0,plugin_block_mutual_information,1.3924066226445413,bits_per_block,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,3.0,8.0,104.0,221.0,333.0,1.506787330316742,1.0
batching_comparison,batching_comparison,c51dbefbcb53,4,0,plugin_block_mutual_information,3.03123367903399,bits_per_block,plugin_block,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,4.0,16.0,149.0,228.0,249.0,1.0921052631578947,1.0
batching_comparison,batching_comparison,3f36867fa3a6,4,0,symbol_mutual_information,0.13458857068505833,bits_per_symbol,empirical_stateful,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,2e2036794f70,4,0,zero_delay_probability,0.4954954954954955,probability,exact,complete,,,,delay_quantization,delay_quantization,0.25,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,b15002f0a9bc,5,0,batch_size_maximum,1.0,packets,exact,complete,,,,delay_quantization,delay_quantization,0.5,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,b15002f0a9bc,5,0,batch_size_mean,1.0,packets,exact,complete,,,,delay_quantization,delay_quantization,0.5,0.0,8,1000,1,timestamp,True,,,,,,,
batching_comparison,batching_comparison,b15002f0a9bc,5,0,information_loss_from_ideal_bits_per_symbol,0.8652487949175706,bits_per_symbol,exact,complete,,,,delay_quantization,delay_quantization,0.5,0.0,8,1000,1,timestamp,True,,,,,,,
